split,rule,filter,threshold,signals,trades,trade_frequency,buy_trades,sell_trades,win_rate,average_return,median_return,cumulative_gross_return,profit_factor,maximum_drawdown,average_mfe,average_mae,reached_plus_1atr_pct,reached_minus_1atr_pct,first_passage_favorable_pct,first_passage_adverse_pct,first_passage_tie_pct,permutation_p_value
train,completed_bar_direction,random,0.8,70941,18810,0.26514991330824206,9616,9194,0.49234449760765553,1.2481398970490224e-05,-1.4148371745638935e-05,0.2347751146349211,1.0184865624079495,0.29004347361847815,0.0009814778442737888,-0.000967070338272389,30.749601275917065,30.632642211589577,29.01116427432217,28.936735778841044,0.06911217437533226,
validation,momentum_3,unfiltered,,7937,7937,1.0,4150,3787,0.4836840115912813,-3.89891450663925e-05,-2.2589323833605327e-05,-0.3094568443919573,0.9249831054429667,0.38266738221696556,0.0007080025234049479,-0.0007401800534611077,28.75141741212045,30.20032757969006,27.415900214186724,28.512032254000253,0.025198437696862794,
validation,momentum_3,ml,0.5,7937,5582,0.7032883961194406,2947,2635,0.4833393049086349,-4.0646248719864986e-05,-3.332241815101174e-05,-0.22688736035428636,0.9330694404872637,0.32142004922970063,0.000833192380137581,-0.0008532013017911962,35.34575420996059,35.829451809387315,33.55428161949122,33.482622715872445,0.017914725904693656,0.5528942115768463
validation,momentum_3,random,0.5,7937,5582,0.7032883961194406,2933,2649,0.48584736653529204,-3.699689418516138e-05,-2.1669136815740014e-05,-0.20651666334157082,0.929059770931013,0.26827168946416147,0.0007126432361122994,-0.0007419249494557714,28.824793980652096,30.02508061626657,27.55284844141885,28.287352203511283,0.017914725904693656,
validation,momentum_3,ml,0.6,7937,5129,0.6462139347360464,2706,2423,0.4846948722947943,-4.592343032527171e-05,-3.0509556531758912e-05,-0.23554127413831857,0.9265488527675227,0.30713945809767174,0.0008545189065083085,-0.0008783341774124552,36.40085786703061,36.94677325014622,34.45116007018912,34.45116007018912,0.019496977968414896,0.6926147704590818
validation,momentum_3,random,0.6,7937,5129,0.6462139347360464,2692,2437,0.47923571846363816,-5.238995076072382e-05,-3.3735232402016015e-05,-0.26870805745175247,0.8989392075221072,0.30228284266455885,0.0006913147837112731,-0.0007361463804377944,28.056151296549036,30.317800740885165,26.847338662507315,28.602066679664652,0.019496977968414896,
validation,momentum_3,ml,0.7,7937,4547,0.5728864810381756,2407,2140,0.48053661755003296,-6.641925076236511e-05,-4.4685947163336074e-05,-0.30200833321647413,0.898525658364363,0.3548153610438473,0.0008717735534435548,-0.0009046770394481026,37.51924345722454,38.53089949417198,35.341983725533325,35.75984165383769,0.021992522542335604,0.9680638722554891
validation,momentum_3,random,0.7,7937,4547,0.5728864810381756,2374,2173,0.4858148229601935,-3.641669211198211e-05,-2.2425346022925966e-05,-0.16558669903318265,0.9300787456995028,0.23360324959508896,0.0007174599956858373,-0.000742571336130856,28.700241917747967,30.525621288761823,27.336705520123157,28.78821200791731,0.021992522542335604,
validation,momentum_3,ml,0.8,7937,3312,0.41728612826004785,1764,1548,0.48580917874396135,-5.005987777833706e-05,-2.5632293113093294e-05,-0.16579831520185234,0.9278713517569284,0.27159428373346334,0.0009444423016412942,-0.0009505086416932478,40.82125603864734,41.30434782608695,37.98309178743962,37.92270531400966,0.030193236714975844,0.6726546906187625
validation,momentum_3,random,0.8,7937,3312,0.41728612826004785,1745,1567,0.4773550724637681,-4.358254646310959e-05,-4.5947776562224246e-05,-0.14434539388581896,0.9163897924922993,0.19944037911856524,0.0007042887657332552,-0.0007364364486838099,28.532608695652172,29.86111111111111,27.143719806763283,28.200483091787437,0.030193236714975844,
